傻,2.3910493474546612,neg,1,a
缓解,2.3325492106439345,neg,2,v
原来如此,2.093702124584084,neg,4,l
嘿嘿嘿,2.093702124584084,neg,3,o
超出,2.0585120058195585,neg,2,v
大坑,2.0106211157565728,neg,2,n
拉低,2.0106211157565728,neg,2,v
安慰,2.0106211157565728,neg,2,v
气,1.9941664510331698,neg,1,n
反对,1.9732994895508398,neg,2,d
警告,1.9644191076391202,neg,2,n
吓,1.9441531438913202,neg,1,v
哪怕,1.8794738965249387,neg,2,c
撕,1.8737638159999257,neg,1,v
损失,1.8737638159999257,neg,2,n
看不下去,1.8737638159999221,neg,4,v
看起来,1.8719757342977807,neg,3,v
减少,1.8671134219855094,neg,2,v
用力,1.8382251196797785,neg,2,n
嚣张,1.8180768163438437,neg,2,a
碾压,1.8066496201413855,neg,2,n
按理说,1.7717740296967222,neg,3,l
失败,1.700530311686908,neg,2,v
嫌,1.651371394663478,neg,1,v
混,1.64014208303972,neg,1,v
疯狂,1.6142327527102402,neg,2,a
疑问,1.5882756086509833,neg,2,v
差点,1.5858920744590996,neg,2,n
一巴掌,1.5251942885863325,neg,3,i
混淆,1.5087396238629296,neg,2,v
悲,1.5087396238629296,neg,1,n
信手拈来,1.4935626795372219,neg,4,i
想刷,1.45872631672108,neg,2,v
讲清楚,1.45872631672108,neg,3,l
太不容易,1.4446405403299973,neg,4,l
别怪,1.274274370225907,neg,2,v
坏,1.2722370534439733,neg,1,a
逃避,1.2552570552420725,neg,2,v
小白,1.2457758866030524,neg,2,nr
玩,1.2310578832976304,neg,1,v
混混,1.1367982218337183,neg,2,a
超大,1.0612806468917064,neg,2,v
尽可能,1.0478500405200766,neg,3,d
没用到,0.9941664510331698,neg,3,l
笨笨,0.9941664510331698,neg,2,a
爆炸,0.9782249071641509,neg,2,v
太笨,0.9644191076391202,neg,2,a
多长时间,0.9644191076391202,neg,4,n
阻碍,0.8740144393618294,neg,2,v
退一步,0.7717740296967222,neg,3,l
从未,0.7717740296967222,neg,2,d
修修改改,0.7717740296967222,neg,4,nr
迷,0.7717740296967222,neg,1,v
乱七八糟,0.7717740296967222,neg,4,i
迥,0.7717740296967222,neg,1,i
死循环,0.6843111884463831,neg,3,i
投机取巧,0.6473330143829852,neg,4,n
喽,0.5493816083602745,neg,1,zg
烦人,0.5087396238629296,neg,2,a
过分,0.3758453533655839,neg,2,n
麻痹,0.35673653041787645,neg,2,v
不服,0.35673653041787645,neg,2,v
毛线,0.35673653041787645,neg,2,n
使用暴力,0.30091760159482384,neg,4,l
差,0.28188469516510395,neg,1,a
没学,0.18995914045012618,neg,2,v
沮丧,0.18681152897556785,neg,2,a
蹲,0.18681152897556785,neg,1,v
嘞,0.1576813074077279,neg,1,y
摊牌,0.0975503328875611,neg,2,n
毛用,0.09370212458408389,neg,2,n
炸,0.073513618591587,neg,1,n
没用过,0.034808435530514714,neg,3,l
鸟,0.018102697126026968,neg,1,zg
回归,0.009903093767695381,neg,2,v
